dcode,dname,extracted,ingd_code,merged_contents,권장,주의,권장영양소,권장식재료,주의영양소,주의식재료
2021010800002,구주토파시티닙정5mg,,,,,,,,,
2016090100026,구주펜타닐시트르산염주사(바이알)(10mL),,,,,,,,,
2016060200005,구주펜타닐시트르산염주사(바이알)(2mL),,,,,,,,,
A11AOOOOO6996,구주황산모르핀주사,,,,,,,,,
2021042700019,구주황산모르핀주사(0.1g/10mL),,,,,,,,,
2021042700014,구주황산모르핀주사(20mg/2mL),,,,,,,,,
2020123100002,구주황산모르핀주사10mg/mL,,,,,,,,,
2020123100003,구주황산모르핀주사15mg/mL,,,,,,,,,
A11AOOOOO9659,국제로잘탄정50mg,,,,,,,,,
A11APPPPP0315,국제로잘탄플러스에프정,국제로잘탄플러스에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11APPPPP0300,국제로잘탄플러스정,국제로잘탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11AKP08F0019,국제모사라이드정,,,,,,,,,
A11APPPPP1168,국제팜시클로버정,,,,,,,,,
2021100700009,그대로필정100mg,,,,,,,,,
2021100700008,그대로필정50mg,,,,,,,,,
2021061800002,근렉스정,,,,,,,,,
2015042300006,근속프정,,,,,,,,,
2012091900006,글로스타정10mg,,,,,,,,,
2014071800001,글로스타정20mg,,,,,,,,,
2012110100014,글로아타정16mg,,,,,,,,,
2012111900011,글로아타플러스정,,,,,,,,,
2014102900003,글로포지정10/160mg,,,,,,,,,
2014121200004,글로포지정5/160mg,,,,,,,,,
2014102900002,글로포지정5/80mg,,,,,,,,,
A11AGGGGA3517,나르비크림1%,나르비크림,I005341,카페인 주의 자몽주스 주의,,"카페인,자몽 ",,,카페인,자몽
2014082100005,나비그라정100mg,,,,,,,,,
2014082100004,나비그라정50mg,,,,,,,,,
2017080100012,나토실정,,,,,,,,,
A11AKP08G4547,네오반정160mg,,,,,,,,,
2016052500011,네오반정160mg,,,,,,,,,
A11AKP08G4549,네오반정80mg,,,,,,,,,
A11AKP09C0025,네오반플러스에프정,네오반플러스에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11AKP08G4551,네오반플러스정,네오반플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2017040500002,네오아토정10mg,,,,,,,,,
2017040500003,네오아토정20mg,,,,,,,,,
2015050100072,네오잘탄정5/100mg,,,,,,,,,
2015050100071,네오잘탄정5/50mg,,,,,,,,,
2015011600005,네오칸데정16mg,,,,,,,,,
2015011600004,네오칸데정8mg,,,,,,,,,
2015011600006,네오칸데플러스정,,,,,,,,,
2013073100051,네오포지정10/160mg,,,,,,,,,
2013073100052,네오포지정5/160mg,,,,,,,,,
2013073100050,네오포지정5/80mg,,,,,,,,,
2023071300003,넬클리어외용액,,,,,,,,,
A11AOOOOO0736,노르믹스정,,,,,,,,,
2017032300001,노리플스플러스시럽/노리플스플러스후르트시럽,,,,,,,,,
2009071505782,노바론크림,,,,,,,,,
2016050200029,노바살탄정5/160mg,,,,,,,,,
2016010500019,노바살탄정5/80mg,,,,,,,,,
2017122900026,노바칸정16/10mg,,,,,,,,,
2018010900005,노바칸정16/5mg,,,,,,,,,
2019092600019,노발탄정10/160mg,,,,,,,,,
2013080100042,노발탄정5/160mg,,,,,,,,,
2013080100041,노발탄정5/80mg,,,,,,,,,
A11AGGGGA5307,노비르액,,,,,,,,,
2011090200006,노비르정,,,,,,,,,
A11AGGGGA5306,노비르캡슐100mg,,,,,,,,,
A11AKP08L0179,노토바정5mg/10mg,노토바정,I004369,자몽주스 주의,,자몽 ,,,,자몽
A11AKP08L0213,노토바정5mg/20mg,,,,,,,,,
2011062800001,노트롬액,,,,,,,,,
2014112800002,누리그라구강붕해필름50mg,,,,,,,,,
2012050200013,누리그라정100mg,,,,,,,,,
2013122700004,누리그라정25mg,,,,,,,,,
2012050200014,누리그라정50mg,,,,,,,,,
2013013000027,누리그라츄정100mg,,,,,,,,,
2013013000026,누리그라츄정50mg,,,,,,,,,
2016061300009,뉴디큐포스정10/160mg,,,,,,,,,
2016061300010,뉴디큐포스정5/160mg,,,,,,,,,
2016061300008,뉴디큐포스정5/80mg,,,,,,,,,
2014122200016,뉴라체크주사,,,,,,,,,
2019061800023,뉴로사탄정100mg,,,,,,,,,
2019061800022,뉴로사탄정50mg,,,,,,,,,
2016052000004,뉴로살정,,,,,,,,,
A11AOOOOO8885,뉴로탄정,,,,,,,,,
2020010900002,뉴로탄정100mg,,,,,,,,,
A11APPPPP0330,뉴로탄플러스에프정,뉴로탄플러스에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11APPPPP0312,뉴로탄플러스정,뉴로탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2016061600012,뉴모사플드정,,,,,,,,,
A11AKP09A0007,뉴바스트정10mg,뉴바스트정,I012283,자몽주스 주의,,자몽 ,,,,자몽
A11AKP09A0008,뉴바스트정20mg,,,,,,,,,
A11AKP09A0010,뉴바스트정80mg,,,,,,,,,
2018021900003,뉴발사타반정160mg,,,,,,,,,
2018021900004,뉴발사타반정80mg,,,,,,,,,
2013013000028,뉴비그라정100mg,,,,,,,,,
2013010900001,뉴사탄정160mg,,,,,,,,,
2012112000007,뉴사탄정80mg,,,,,,,,,
2019053100011,뉴셀론캡슐1.5mg,,,,,,,,,
2012073100005,뉴스타틴에이정10mg,,,,,,,,,
2012073100004,뉴스타틴에이정20mg,,,,,,,,,
2016052000008,뉴아토르타정10mg,,,,,,,,,
2016052000006,뉴아토르타정20mg,,,,,,,,,
2015030900004,뉴젠포지정10/160mg,,,,,,,,,
2014080100043,뉴젠포지정5/160mg,,,,,,,,,
2014080100042,뉴젠포지정5/80mg,,,,,,,,,
2013070800001,뉴토르정10mg,,,,,,,,,
2014072900002,뉴토르정20mg,,,,,,,,,
2021011500002,뉴파티닙정5mg,,,,,,,,,
2013010700002,뉴펙스정10mg,,,,,,,,,
2012120300004,뉴펙스정20mg,,,,,,,,,
2015061500014,뉴헴포르테시럽(수출용),,,,,,,,,
2023101100003,다나그라정100mg,,,,,,,,,
2019050200105,다림로사르탄칼륨정100mg,,,,,,,,,
2019050200104,다림로사르탄칼륨정50mg,,,,,,,,,
2019052400039,다림모사프리드정5mg,,,,,,,,,
2019052400034,다림아토르바스타틴정20mg,,,,,,,,,
2020022600011,다모사정,,,,,,,,,
2020033000007,다산발사르탄암로디핀정10/160mg(수출용),,,,,,,,,
2020033000006,다산발사르탄암로디핀정5/160mg(수출용),,,,,,,,,
2020033000005,다산발사르탄암로디핀정5/80mg(수출용),,,,,,,,,
2015060300007,대웅바이오실데나필정100mg,,,,,,,,,
2015060300008,대웅바이오실데나필정50mg,,,,,,,,,
2013042200003,대웅바이오아토르바스타틴정10mg,,,,,,,,,
2015022600016,대웅바이오아토르바스타틴정20mg,,,,,,,,,
2021021600001,대웅바이오아토르바스타틴정80mg,,,,,,,,,
A11AOOOOO8880,대웅팜시클로비르정250mg,,,,,,,,,
A11ABBBBB0007,대원구연산펜타닐주사액,,,,,,,,,
2012111600001,대원모르핀황산염주사액1mg/mL(바이알),,,,,,,,,
2012012700002,대원펜타닐시트르산염주사액,,,,,,,,,
A11ABBBBB2753,대한5%쏠비톨주사액,,,,,,,,,
A11APPPPP1171,대한뉴팜로잘탄플러스정,대한뉴팜로잘탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2021010600004,대한뉴팜토파시티닙정,,,,,,,,,
A11AOOOOO9085,대한로자르탄칼륨정(수출용),,,,,,,,,
2021010600005,대한토파시티닙정5mg,,,,,,,,,
A11AOOOOO8970,대한팜시클로버정,,,,,,,,,
A11AKP08L0023,대한펜타닐주사액(10mL),,,,,,,,,
A11AKP09B0045,대한펜타닐주사액(20mL),,,,,,,,,
A11AKP09E0028,대한펜타닐주사액(2mL),,,,,,,,,
2015020200023,대화로자탄정,,,,,,,,,
2015020200024,대화로자탄플러스에프정,,,,,,,,,
A11APPPPP1405,대화로자탄플러스정,대화로자탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2012120700006,데나그라정100mg,,,,,,,,,
A11AJJJJJ0687,데나실크림,데나실크림,I005341,카페인 주의 자몽주스 주의,,"카페인,자몽 ",,,카페인,자몽
2011033000004,데잘탄정16mg,,,,,,,,,
2011033000005,데잘탄정8mg,,,,,,,,,
2009092800007,데잘탄플러스정16/12.5mg,,,,,,,,,
2019052400037,동광칸데사르탄정16mg,,,,,,,,,
2019052400036,동광칸데사르탄정8mg,,,,,,,,,
2020032400003,동구리바스티그민타르타르산염캡슐1.5mg,,,,,,,,,
2020031000005,동구리바스티그민타르타르산염캡슐6mg,,,,,,,,,
2020050400027,동구발사르탄정160mg,,,,,,,,,
2009071505176,동구발사르탄정80mg,,,,,,,,,
2015050100099,동구잘탄정5/100mg,,,,,,,,,
2015050100100,동구잘탄정5/50mg,,,,,,,,,
2017122600017,동구푸르설티아민주(앰플),,,,,,,,,
2019121900013,동구플루르비프로펜스프레이,,,,,,,,,
2019061800038,동성테르비나핀정,,,,,,,,,
2015092400018,동성팜시클로비르정250mg,,,,,,,,,
2019091900119,디로스타정5/10mg,,,,,,,,,
2019091900118,디로스타정5/20mg,,,,,,,,,
2009071505255,디로탄정160mg,,,,,,,,,
2013071500004,디로탄정80mg,,,,,,,,,
A11AKP08G4344,디로탄플러스정,디로탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11AKP09F0031,디로탄플러스정160/12.5mg,,,,,,,,,
2014011000003,디로포지정5/160mg,,,,,,,,,
2014011000002,디로포지정5/80mg,,,,,,,,,
2015061700006,디르탄정160mg,,,,,,,,,
2015061700005,디르탄정80mg,,,,,,,,,
2017022400003,디멘리스캡슐1.5mg,,,,,,,,,
2018120300028,디멘리스캡슐6mg,,,,,,,,,
2011092800012,디발탄정160mg,,,,,,,,,
2011092800013,디발탄정80mg,,,,,,,,,
2012050200005,디발탄플러스정80/12.5mg,,,,,,,,,
2020051800026,디스모틴정5mg,,,,,,,,,
2015050100097,디스잘탄정5/100mg,,,,,,,,,
2015050100096,디스잘탄정5/50mg,,,,,,,,,
A11AKP08A0433,디스펩틴정5mg,,,,,,,,,
2013083000005,디스포지정10/160mg,,,,,,,,,
2013083000004,디스포지정5/160mg,,,,,,,,,
2013083000003,디스포지정5/80mg,,,,,,,,,
A11AOOOOO9188,디스포진정250mg,,,,,,,,,
2015073100002,디에스반정160mg,,,,,,,,,
2013073000008,디에스반정80mg,,,,,,,,,
2019062700015,디엘포지정10/160mg,,,,,,,,,
2019062700017,디엘포지정5/160mg,,,,,,,,,
2019062700016,디엘포지정5/80mg,,,,,,,,,
2016011100007,디오디핀정10/160mg,,,,,,,,,
2016011100006,디오디핀정5/160mg,,,,,,,,,
2015102300004,디오디핀정5/80mg,,,,,,,,,
2017072400025,디오르반정160mg,,,,,,,,,
A11AKP09E0001,디오르반정80mg,,,,,,,,,
A11AKP08G4363,디오르탄정160mg,,,,,,,,,
A11AKP08G4364,디오르탄정80mg,,,,,,,,,
2012100900003,디오발탄정160mg,,,,,,,,,
2012100900002,디오발탄정80mg,,,,,,,,,
2009071505243,디오살탄정160mg,,,,,,,,,
2009071505244,디오살탄정80mg,,,,,,,,,
2019032200052,디오잘탄정160mg,,,,,,,,,
2019030800061,디오잘탄정80mg,,,,,,,,,
A11AKP08H0044,디오탄정80mg,,,,,,,,,
A11AKP08G4787,디오탄플러스정,디오탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2017051600008,디오테크정80mg,,,,,,,,,
A11AKP08G4369,디잔틴정,,,,,,,,,
2011080100007,디잔틴정160mg,,,,,,,,,
A11AKP08G4640,디큐반정160mg,,,,,,,,,
A11AKP08G4660,디큐반정80mg,,,,,,,,,
vjiz7ittlvkb3,라도바정10mg,라도바정,I004369,자몽주스 주의,,자몽 ,,,,자몽
2018042500002,라도바정20mg,,,,,,,,,
A11AOOOOO0465,라모난정,라모난정,I005341,카페인 주의 자몽주스 주의,,"카페인,자몽 ",,,카페인,자몽
2009101300009,라모난크림(수출용),,,,,,,,,
2018070300013,라베르정10mg,,,,,,,,,
2018070300014,라베르정20mg,,,,,,,,,
A11AJJJJJ0106,라비나실크림,라비나실크림,I005341,카페인 주의 자몽주스 주의,,"카페인,자몽 ",,,카페인,자몽
2016080100090,라비나크림(15g),,,,,,,,,
A11A0900A0315,라비진크림(15g),라비진크림,I005341,카페인 주의 자몽주스 주의,,"카페인,자몽 ",,,카페인,자몽
2016062200057,라이트모사정,,,,,,,,,
2022112100006,라이트슬림정120mg,,,,,,,,,
2023010900086,라이트슬림정60mg,,,,,,,,,
2020080600010,라이트테르비나핀정125mg,,,,,,,,,
A11AKP08F0187,라토바정,라토바정,I004369,자몽주스 주의,,자몽 ,,,,자몽
2014090500005,라토바정20mg,,,,,,,,,
2016053000003,레고모틴정5mg,,,,,,,,,
6pnnuslnrfhpm,레바티오정20mg,,,,,,,,,
2020052700014,레비타점안액(1회용),,,,,,,,,
A11AOOOOO7301,레스포액,레스포액,I005341,카페인 주의 자몽주스 주의,,"카페인,자몽 ",,,카페인,자몽
A11AOOOOO3456,레스포정,레스포정,I005341,카페인 주의 자몽주스 주의,,"카페인,자몽 ",,,카페인,자몽
A11A2580A0248,레스포크림,레스포크림,I005341,카페인 주의 자몽주스 주의,,"카페인,자몽 ",,,카페인,자몽
A11AOOOOO4156,레야타즈캡슐150mg,,,,,,,,,
A11AOOOOO4157,레야타즈캡슐200mg,,,,,,,,,
2019052200099,레토바정10mg,,,,,,,,,
2019050200036,레토바정20mg,,,,,,,,,
2013073100041,렉스파지큐정5/160mg,,,,,,,,,
2017030800001,렉스파지큐정5/80mg,,,,,,,,,
A11AOOOOO3177,로나실정,로나실정,I005341,카페인 주의 자몽주스 주의,,"카페인,자몽 ",,,카페인,자몽
A11AJJJJJ0187,로나실크림,로나실크림,I005341,카페인 주의 자몽주스 주의,,"카페인,자몽 ",,,카페인,자몽
A11AOOOOO8881,로더스정50mg,,,,,,,,,
A11APPPPP0308,로더플러스정,로더플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2020052700036,로바르탄정10/160mg,,,,,,,,,
2020052700035,로바르탄정10/80mg,,,,,,,,,
2020052500026,로바르탄정20/160mg,,,,,,,,,
2020052500027,로바르탄정20/80mg,,,,,,,,,
2020052700034,로바르탄정5/80mg,,,,,,,,,
2020083100006,로바엑스정10/160mg,,,,,,,,,
2020083100008,로바엑스정10/80mg,,,,,,,,,
2020052700028,로바엑스정20/160mg,,,,,,,,,
2020083100007,로바엑스정20/80mg,,,,,,,,,
2020083100009,로바엑스정5/80mg,,,,,,,,,
A11AKP08G4458,로바토정5mg/10mg,로바토정,I012151,자몽주스 주의,,자몽 ,,,,자몽
A11AKP08G4459,로바토정5mg/20mg,,,,,,,,,
2013101100011,로바티탄정10/160mg,,,,,,,,,
2013101100012,로바티탄정10/80mg,,,,,,,,,
2013101100009,로바티탄정20/160mg,,,,,,,,,
2013101100010,로바티탄정20/80mg,,,,,,,,,
2014102900015,로바티탄정5/160mg,,,,,,,,,
2014102000014,로바티탄정5/80mg,,,,,,,,,
2020122100002,로바하이정10/160mg,,,,,,,,,
2020122100001,로바하이정10/80mg,,,,,,,,,
2020121800003,로바하이정20/80mg,,,,,,,,,
2020121800002,로바하이정5/80mg,,,,,,,,,
2013093000022,로벨리토정150/10mg,,,,,,,,,
2013093000021,로벨리토정150/20mg,,,,,,,,,
A11APPPPP0319,로사닌플러스에프정,로사닌플러스에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11APPPPP0303,로사닌플러스정,로사닌플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2015050100065,로사디핀정10/50mg,,,,,,,,,
2015050100066,로사디핀정5/100mg,,,,,,,,,
2015050100067,로사디핀정5/50mg,,,,,,,,,
2019061800021,로사르정100mg,,,,,,,,,
A11AOOOOO9871,로사르정50mg,,,,,,,,,
A11AOOOOO9512,로사르젠정,,,,,,,,,
2015110200048,로사르젠플러스정,,,,,,,,,
2019090900061,로사르플러스에프정,,,,,,,,,
2017072400023,로사르플러스정,,,,,,,,,
2019053100023,로사리톤정50mg,,,,,,,,,
2020032500020,로사베실정10/50mg,,,,,,,,,
2020032500019,로사베실정5/100mg,,,,,,,,,
2020032500018,로사베실정5/50mg,,,,,,,,,
A11AOOOOO8090,로사벨정,,,,,,,,,
2020040100013,로사벨정100mg,,,,,,,,,
2019012500087,로사윈정50mg,,,,,,,,,
2018121000006,로사윈플러스정,,,,,,,,,
A11AOOOOO7520,로사정,,,,,,,,,
2019090900154,로사칼정50mg,,,,,,,,,
2019090900126,로사칼플러스정,,,,,,,,,
2020012200023,로사크로디정,,,,,,,,,
ffy8lzgio8kza,로사타정,,,,,,,,,
A11AKP08G4401,로사타플러스에프정,로사타플러스에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11AKP08G4318,로사타플러스정,로사타플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2016062700022,로사탄아이정100mg,,,,,,,,,
2019122300009,로사탄아이정50mg,,,,,,,,,
2019122600008,로사탄아이플러스정,,,,,,,,,
2013091700005,로사탄정,,,,,,,,,
2014071100026,로사탄정100mg,,,,,,,,,
2013112700004,로사탄플러스정,,,,,,,,,
2019070900018,로사탈정,,,,,,,,,
2019062700046,로사탈플러스정,,,,,,,,,
2019091900100,로사텍정,,,,,,,,,
2020032300014,로사텍플러스에프정,,,,,,,,,
2019091900103,로사텍플러스정,,,,,,,,,
A11AOOOOO9515,로사트정50mg,,,,,,,,,
A11APPPPP0311,로사트플러스정,로사트플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2017063000001,로사틴정100mg,,,,,,,,,
2019082200069,로사틴정50mg,,,,,,,,,
2018062500006,로사틴플러스에프정,,,,,,,,,
2016062300045,로사프레스정,,,,,,,,,
2016062300043,로사프레스플러스정,,,,,,,,,
A11APPPPP0316,로사플러스에프정,로사플러스에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11APPPPP0301,로사플러스정,로사플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11AOOOOO9101,로살탄정,,,,,,,,,
A11APPPPP0758,로살탄플러스정,로살탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2020052800013,로수발탄정10/160mg,,,,,,,,,
2020052800012,로수발탄정10/80mg,,,,,,,,,
2020052800010,로수발탄정20/160mg,,,,,,,,,
2020052800014,로수발탄정20/80mg,,,,,,,,,
2020052800011,로수발탄정5/80mg,,,,,,,,,
2021102600015,로수칸데정10/16mg,,,,,,,,,
2021102600018,로수칸데정10/8mg,,,,,,,,,
A11A3550A0296,로시놀크림,로시놀크림,I005341,카페인 주의 자몽주스 주의,,"카페인,자몽 ",,,카페인,자몽
A11AKP08G1129,로시탄정,,,,,,,,,
2019022200089,로실렌외용액(수출용),,,,,,,,,
A11AOOOOO2695,로실액,로실액,I005341,카페인 주의 자몽주스 주의,,"카페인,자몽 ",,,카페인,자몽
2016120500040,로실크림,,,,,,,,,
A11AOOOOO8882,로이자정50mg,,,,,,,,,
2015062200006,로자디핀정5/50mg,,,,,,,,,
t2p200jt4m1kf,로자살탄정100mg,,,,,,,,,
A11AOOOOO7754,로자살탄정50mg,,,,,,,,,
A11AKP08G4590,로자살탄플러스에프정,로자살탄플러스에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11APPPPP0230,로자살탄플러스정,로자살탄플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11AKP09B0087,로자살탄플러스프로정,로자살탄플러스프로정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2015072200009,로자스크정5/100mg,,,,,,,,,
2015062200010,로자스크정5/50mg,,,,,,,,,
A11AOOOOO9092,로자스타정,,,,,,,,,
2019032200043,로자스타플러스정,,,,,,,,,
2019041600114,로자스플러스정,,,,,,,,,
2016062700067,로자엠정,,,,,,,,,
A11AOOOOO9661,로자정,,,,,,,,,
A11AKP08G2717,로자칸플러스정,로자칸플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11AKP08G3722,로자칸플러스프로정,로자칸플러스프로정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11AOOOOO7448,로자칼정,,,,,,,,,
A11APPPPP0976,로자칼플러스에프정,로자칼플러스에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11APPPPP0970,로자칼플러스정,로자칼플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11AOOOOO9088,로자케이정,,,,,,,,,
A11AKP08K0009,로자콤에프정,로자콤에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11AKP08K0007,로자콤정,로자콤정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11AKP08K0008,로자콤프로정,로자콤프로정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2013041000002,로자타정50mg,,,,,,,,,
A11APPPPP0760,로자타플러스에프정,로자타플러스에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11APPPPP0757,로자타플러스정,로자타플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2014081100009,로자탈정,,,,,,,,,
2016062300056,로자탈정100mg,,,,,,,,,
2017122200014,로자탈플러스정,,,,,,,,,
A11AKP08G5069,로자탐정100mg,,,,,,,,,
A11AKP08I0027,로자탐정50mg,,,,,,,,,
A11AKP09C0002,로자탐플러스에프정,로자탐플러스에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11AKP09C0003,로자탐플러스정,로자탐플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2010030200008,로자탐플러스프로정,,,,,,,,,
A11AOOOOO9091,로자토정,,,,,,,,,
A11AOOOOO8878,로자틴정,,,,,,,,,
A11AKP08G3123,로자틴정100mg,,,,,,,,,
A11APPPPP0759,로자틴플러스에프정,로자틴플러스에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11APPPPP0756,로자틴플러스정,로자틴플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11AOOOOO9100,로자파정,,,,,,,,,
A11APPPPP0328,로자플러스에프정,로자플러스에프정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11APPPPP0310,로자플러스정,로자플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2013112800006,로자플엠정,,,,,,,,,
A11APPPPP0243,로잘정50mg,,,,,,,,,
A11APPPPP0241,로잘플러스정,로잘플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2015060300055,로잘핀정,,,,,,,,,
2014122300001,로잘핀플러스정,,,,,,,,,
A11APPPPP0880,로제트정,,,,,,,,,
A11APPPPP0302,로제트플러스정,로제트플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
A11APPPPP0231,로제틴플러스정,로제틴플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2019050200001,로젠탄정50mg,,,,,,,,,
2019051000111,로젠탄플러스정,,,,,,,,,
2014042500007,로지스정10/160mg,,,,,,,,,
2014042500008,로지스정5/160mg,,,,,,,,,
A11AKP08G3124,로지텐정100mg,,,,,,,,,
A11APPPPP1173,로지텐플러스정,로지텐플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
2016062000031,로타진정50mg,,,,,,,,,
2019101800021,로타진플러스정,,,,,,,,,
2017051700020,로타칸정10/16mg,,,,,,,,,
2017051700021,로타칸정10/8mg,,,,,,,,,
2018082900018,로타칸정5/16mg,,,,,,,,,
