,dcode,dname
28376,A11AKP08G1108,경보세파졸린나트륨주500mg(수출용)
28377,2012071600003,경보시티콜린정500mg(수출용)
28378,2017101100004,고나도핀엔에프주사액프리필드시린지(0.25mL)
28379,2010011800022,고나도핀엔에프주사액프리필드시린지(0.5mL)
28380,2017101100005,고나도핀엔에프주사액프리필드시린지(0.75mL)
28381,2017101100003,고나도핀엔에프주사액프리필드시린지(1mL)
28382,2019070900019,고나도핀엔에프주사액프리필드시린지(수출용)
28383,A11A0430A0162,곰실린캡슐
28384,2009111700007,광동파워센액
28385,2016061500005,광동프레가발린캡슐150mg
28386,2016061500006,광동프레가발린캡슐75mg
28387,2016040500001,구멘틴네오시럽
28388,A11AMMMMM2484,구멘틴시럽(7:1)
28389,2013080500004,구멘틴정625mg
28390,A11A0300A0226,국제독시사이클린하이클레이트수화물캡슐100mg
28391,A11AGGGGA0608,국제세파졸린주1g
28392,2016053000015,그라시아연질캡슐
28393,2016053000017,그라시아정
28394,2011092100002,그리마린엠정2/500mg
28395,A11AOOOOO7157,그리마린정
28396,2019100100008,그리아산제
28397,2019040500082,그리아시럽
28398,2012071800007,그리아연질캡슐
28399,2013082200005,그리아정
28400,2015030600006,그리아틴연질캡슐
28401,2014090200014,그리아틴정
28402,2017040300019,그리콜연질캡슐(수출용)
28403,2018071000013,그린나잘스프레이모이스쳐액
28404,A11AKP08G0643,그린라인경질캡슐
28405,2018032200003,그린락정
28406,A11AKP07L0448,그린미캡슐
28407,A11APPPPP2395,그린슬림캡슐
28408,A11APPPPP0745,그린엠캡슐
28409,2020071400007,그린오피에이액
28410,A11APPPPP2871,그린코푸시럽
28411,2018052100008,그린쿨인후스프레이액
28412,cddj8g046vclg,그린티눈액
28413,A11A1000A0248,그린팜캡슐(수출용)
28414,2018032600004,그린포비돈브러쉬액
28415,A11A6030B0011,그린포비돈세정액
28416,A11AKP08F1029,그린포비돈스틱스왑
28417,2022011300015,그린포비돈요오드가글액7.5%
28418,A11A6030B0003,그린포비돈요오드액
28419,A11A0770A0316,그린폰캡슐
28420,2018030800004,글라지아프리필드펜
28421,2020030600013,글레린듀오정2.5/1000mg
28422,2020030600010,글레린듀오정2.5/500mg
28423,2020030600012,글레린듀오정2.5/850mg
28424,2020050400016,글레린정5mg
28425,2019041600095,글로리아연질캡슐
28426,2012092800004,글로베린정
28427,2012101600001,글로실린듀오시럽(7:1)
28428,2015010200003,글로실린정625mg
28429,2020040300005,글로필린캡슐
28430,A11AKP08C0052,글루크린정500/2.5mg
28431,A11AKP08C0058,글루크린정500/5mg
28432,2015102900019,글리레이트연질캡슐
28433,A11APPPPP1861,글리마인연질캡슐
28434,A11AOOOOO4689,글리메린정2mg
28435,2016061300024,글리벤트연질캡슐
28436,2015113000032,글리세이트연질캡슐
28437,2019042500105,글리세이트정
28438,2019040500087,글리세틸시럽
28439,2013122600001,글리세틸연질캡슐
28440,2020042900002,글리세틸정
28441,2019052200088,글리아나연질캡슐
28442,2019061800053,글리아나정
28443,2018011100002,글리아린정
28444,2016062100060,글리아민연질캡슐
28445,2016060100042,글리아민정
28446,2019040500069,글리아스시럽
28447,2017033000005,글리아스타연질캡슐
28448,2019042500021,글리아온연질캡슐
28449,2014090200010,글리아젠연질캡슐
28450,2019053100005,글리아젠정
28451,2019042500076,글리아진연질캡슐
28452,2018061100006,글리아진정
28453,2018051600005,글리아콜연질캡슐
28454,2018091800003,글리아콜정
28455,2019061000053,글리아큐연질캡슐
28456,2019040500081,글리아타민시럽
28457,2013121800005,글리아타민연질캡슐
28458,2014050700035,글리아타민정
28459,2016060100016,글리아타민주
28460,2020041700009,글리아톤연질캡슐
28461,2016012800001,글리아트연질캡슐
28462,2018022700014,글리아트정
28463,2014103000013,글리아틴연질캡슐
28464,2014100800002,글리아틴정
28465,A11APPPPP1866,글리알포연질캡슐
28466,2015062300010,글리알포정
28467,2016072700011,글리오틴연질캡슐
28468,2016072700012,글리오틴정
28469,2010111500013,글리올란
28470,2019121800005,글리이틴시럽
28471,2015052900032,글리이틴연질캡슐
28472,2020032000009,글리이틴정
28473,2019082200019,글리커버시럽
28474,2016061600004,글리커버연질캡슐
28475,2018062800003,글리커버정
28476,2016050200012,글리코린연질캡슐
28477,2015032500008,글리콜린연질캡슐
28478,2018021200002,글리콜린정
28479,2019091900072,글리타민연질캡슐
28480,2019082200055,글리타민정
28481,2015050100113,글리트연질캡슐
28482,2018010200014,글리트정
28483,2016053100013,글리티렌연질캡슐
28484,2014110700010,글리티아연질캡슐
28485,2018092700005,글리틴리드캡슐
28486,2019072300056,글리틴시럽
28487,2012112800002,글리틴연질캡슐
28488,2014082000028,글리틴정
28489,2019122000014,글리포린정2/500mg
28490,2009071505922,글리포스연질캡슐
28491,2019021500014,글리포스정
28492,2016081900004,글리포트정
28493,A11ABBBBB2726,글리푸롤주(200mL)
28494,A11ABBBBB2727,글리푸롤주(500mL)
28495,2010062100002,글리프로펜점안액(수출용)
28496,A11AOOOOO9031,글리피린정
28497,2019032200066,글린트연질캡슐
28498,2020012200004,글린트정
28499,2019102300011,길렉트정0.5mg
28500,2019102300012,길렉트정1mg
28501,2015060300261,나리스타자일로점비액
28502,A11A1291A0303,나이린정15mg
28503,A11A1291A0006,나이린주10mg/mL
28504,A11APPPPP0457,나이린주사15mg/2mL(수출용)
28505,2015070100001,나잘스프레이(수출용)
28506,2010083100003,나조크린나잘스프레이
28507,2010083100002,나코드린나잘스프레이
28508,2021010400014,나트린주10mg
28509,2021010400013,나트린주50mg
28510,2016080100026,나파린주10mg
28511,2022051300003,내린다시럽
28512,2011121200003,너피린주(수출용)
28513,2018120300036,네스벨프리필드시린지주120
28514,2018120300032,네스벨프리필드시린지주20
28515,2018120300034,네스벨프리필드시린지주40
28516,2018120300035,네스벨프리필드시린지주60
28517,2014090500007,네스프프리필드시린지주120
28518,2009102300009,네스프프리필드시린지주20
28519,2014090500006,네스프프리필드시린지주40
28520,2009102300002,네스프프리필드시린지주60
28521,cmnbun9tsraxy,네오브론캡슐
28522,2013030400001,네오콜린주1g(수출용)
28523,A11A3180A0101,네오콜린주250mg
28524,A11A3180A0100,네오콜린주500mg(수출용)
28525,A11AOOOOO0419,네오크라듀오건조시럽(7:1)
28526,A11AOOOOO7056,네오크라현탁정156.25mg
28527,A11AOOOOO7053,네오크라현탁정250mg
28528,2016033100018,넥모클린네오시럽(14:1)
28529,2016100500006,넥모클린듀오시럽(7:1)(500mL)
28530,2016033100001,넥모클린듀오시럽(7:1)(50mL)
28531,2017061500001,넥모클린시럽(4:1)
28532,2016060100037,넥모클린정625mg
28533,2018072600004,넥스베린정20mg
28534,2017112700006,넥스콘연질캡슐
28535,2013091300006,넥스팜실리마린정(수출용)
28536,A11AGGGGA4173,노르아드레나린0.1%(10mL)
28537,A11AGGGGA4172,노르아드레나린0.1%(4mL)
28538,A11AOOOOO7950,노르에피린주사(2mL)
28539,A11AMMMMM0332,노르에피린주사(4mL)
28540,2015070600028,노르에핀주(수출용)
28541,A11APPPPP0246,노르핀주(10mL)
28542,A11AOOOOO0239,노르핀주(20mL)
28543,A11AJJJJJ0075,노르핀주(4mL)
28544,A11AKP08G0981,노밴드액
28545,A11AMMMMM0600,노보래피드주100단위/mL
28546,A11AMMMMM0601,노보래피드펜필주100단위/ml
28547,A11AMMMMM0602,노보래피드플렉스펜주100단위/mL
28548,A11AKP08G3759,노보믹스50플렉스펜주100단위/mL
28549,A11AKP08G3757,노보믹스70플렉스펜주100단위/mL
28550,2017012300006,노보콜린연질캡슐
28551,2019072600041,노보콜린정
28552,2017010200012,노보클란듀오시럽(7:1)
28553,2017012300002,노보클란정625mg
28554,2021022300014,노즈원큐디나잘스프레이
28555,A11AOOOOO3050,노피린주(수출용)
28556,2020040100002,녹십자라사길린정0.5mg
28557,2020040100003,녹십자라사길린정1mg
28558,A11A1020A0259,녹십자수두사람면역글로불린주
28559,2020040300009,녹십자콜린알포세레이트캡슐
28560,A11AGGGGA0809,녹십자헤파린나트륨주사액
28561,A11AMMMMM2811,녹십자헤파린나트륨주사액1000단위
28562,A11AOOOOO4777,녹십자히스토불린주
28563,2019090900191,뉴글리아시럽
28564,2016052400025,뉴글리아연질캡슐
28565,2018073100018,뉴글리아정
28566,2019112900013,뉴글리크린연질캡슐
28567,2018022000002,뉴글리크린정
28568,2016012700002,뉴라렌연질캡슐
28569,2014070800011,뉴라렌정
28570,2016090700008,뉴라렌주
28571,2015060300181,뉴로가발린캡슐150mg
28572,2020052200019,뉴로가발린캡슐25mg
28573,2020052200020,뉴로가발린캡슐50mg
28574,2015060300173,뉴로가발린캡슐75mg
28575,2019040500061,뉴로발린캡슐150mg
28576,2019040500060,뉴로발린캡슐75mg
28577,2019040500077,뉴로콜린시럽
28578,2015091400008,뉴로콜린연질캡슐
28579,2017122900011,뉴로콜린정
28580,2015102800004,뉴리아틴연질캡슐
28581,A11AOOOOO6089,뉴마린연질캡슐
28582,2020042100012,뉴메피린정
28583,2019081900063,뉴목크라네오시럽
28584,2019081900064,뉴목크라듀오시럽
28585,2019021500055,뉴목크라정625mg
28586,2016022900033,뉴브렌연질캡슐
28587,2016080100025,뉴브렌정
28588,A11APPPPP0932,뉴세필캡슐
28589,A11A1330B0099,뉴젠팜실리마린정100mg(수출용)
28590,A11A1330B0098,뉴젠팜실리마린정200mg(수출용)
28591,A11A1330B0100,뉴젠팜실리마린정50mg(수출용)
28592,2019110100011,뉴질렉트정0.5mg
28593,2019110100008,뉴질렉트정1mg
28594,2013071700004,뉴코린연질캡슐
28595,2013022700092,뉴클라시럽(7:1)
28596,2014062600004,뉴클라정625mg
28597,2019080700023,뉴클린정
28598,2019040500070,뉴티린시럽
28599,2014070400005,뉴티린연질캡슐
28600,2018062200002,뉴티린정
28601,A11A1290B0002,뉴포린캡슐250mg
28602,A11AKP07K0036,뉴퓨린정50mg
28603,2019090900103,다림프레가발린캡슐150mg
28604,2019090900102,다림프레가발린캡슐75mg
28605,A11A0450A0285,다이그린정
28606,A11AKP08F0548,다이세린캡슐
28607,2019072900002,다이아세린캡슐
28608,A11AOOOOO8533,다이트린정
28609,2015042900020,다클린자정60mg
28610,2022010700018,다파그린에스정10/100mg
28611,2023020100018,다파그린정10mg
28612,2023020100019,다파그린정5mg
28613,2023022300004,다파그린지정10/4mg
28614,2020052500004,다파론정10mg
28615,2020052500003,다파론정5mg
28616,2022010500002,다파린정10mg
28617,2022030800001,다파린정5mg
28618,2023012700002,다파슬린정10mg
28619,2023061600001,다파진에스듀오정10/100mg
28620,2020052500008,다파진정10mg
28621,2020052500005,다포르정10mg
28622,A11APPPPP1282,대웅바이오아세브로필린캡슐100mg
28623,A11AOOOOO9702,대웅바이오프로피베린정20mg
28624,2011100400018,대웅콜린알포세레이트연질캡슐(수출용)
28625,2012031400001,대웅콜린알포세레이트주사액(수출용)
28626,A11A1280A0059,대원아미노필린정100mg
28627,A11A1280A0009,대원아미노필린주사액
28628,A11ABBBBB2754,대한아미노필린주사액(2.5%)
28629,A11ABBBBB2756,대한에피네프린주사액
28630,A11AGGGGA1346,대한헤파린나트륨주1000단위
28631,2013020100024,데사린캡슐
28632,A11A2040B0040,데시콜린주500mg
28633,2019102500019,데오크레건조시럽20%
28634,ogqfk9zxiewfh,데올론건조시럽20%(수출용)
28635,2010062100001,덱사졸린점안액(수출용)
28636,A11ACCCCC0323,덴티스타캡슐
28637,2020032600026,도베마린정250mg
28638,A11A6060A0005,도크린정(수출용)
28639,2019012500094,독립목클린캡슐200mg
28640,2019112200002,독시메디정
28641,2016082600014,독시사이정
28642,2015110200053,독시엔디정
28643,2014071100006,독시정
28644,2018120400004,독시크네정
28645,2022070100002,독시크정50mg
28646,2009071503601,독시클렌캡슐(수출용)
28647,2019123100018,독시투정
28648,2011123000006,동광프레가발린캡슐150mg
28649,2019110700007,동광프레가발린캡슐25mg
28650,2019110700006,동광프레가발린캡슐50mg
28651,2011123000007,동광프레가발린캡슐75mg
28652,A11A1110A0269,동구독시사이클린캡슐100mg
28653,A11A1110A0190,동구독시사이클린하이클레이트캡슐(수출용)
28654,2013022700027,동구시티콜린나트륨정(수출용)
28655,2013011800011,동구시티콜린주500mg(수출용)
28656,2011062800002,동구치모모둘린시럽(수출용)
28657,A11A0070A0113,동국시티콜린주사250mg(프리필드)(수출용)
28658,2011011400002,동국트립토렐린아세트산염데포주사(수출용)
28659,2012101600004,동방프레가발린캡슐150mg(수출용)
28660,2012101600005,동방프레가발린캡슐75mg(수출용)
28661,2017122600009,동아제약에리스로포이에틴주사액프리필드시린지10000IU/mL
28662,2017122600011,동아제약에리스로포이에틴주사액프리필드시린지1000IU/0.5mL
28663,2017122600010,동아제약에리스로포이에틴주사액프리필드시린지2000IU/0.5mL
28664,A11AFFFFF0097,동인당아세피필린정250mg(수출용)
28665,A11AOOOOO7224,동인당인도시아닌그린주
28666,2009071504429,두린스캡슐(수출용)
28667,2019110800022,두타린정0.5mg
28668,2020012000005,두타베린정0.5mg
28669,2019022800078,두타스테린정0.5mg
28670,A11ABBBBB0582,듀라티얼즈안연고
28671,2022100400001,듀오그린엘정
28672,2022022800002,듀오그린이지시럽
28673,2022091600004,듀오그린큐정
28674,2019102400025,듀오넥스건조시럽(7:1)(500mL)
28675,A11AJJJJJ0109,듀오넥스건조시럽(7:1)(50mL)
28676,A11AMMMMM0415,듀오크라건조시럽(7:1)
28677,2017101200002,듀오크라네오건조시럽(14:1)
28678,2016040100012,듀오토린정10/10mg
28679,2016022900022,듀오토린정10/20mg
28680,2011010400002,듀켐바이오에프디지프리필드실린지주사액
28681,2019022200034,듀크라듀오정500mg
28682,2019022200035,듀크라정625mg
28683,2011102600001,드라이프리점안액(1회용)(0.4mL)
28684,2014040700002,디노플주(수출용)
28685,2018012200010,디멘스타정
28686,2017083000009,디멘콜린정
28687,A11APPPPP0108,디멘토연질캡슐
28688,2018062800007,디멘토정
28689,A11A0470A0330,디베린정
28690,2020051200006,디세린캡슐
28691,2014120200025,디셀린캡슐
28692,2013111800007,디스테린캡슐
28693,A11A0900B0013,디스트린캡슐
28694,A11AEEEEE0188,디아그노그린주
28695,2019121100003,디아드린캡슐
28696,2016101700015,디아로겐연질캡슐(수출용)
28697,2014110300048,디아린캡슐
28698,2019051600041,디아세린캡슐
28699,2009071504696,디에이치피코리아유시틸린즈주(수출용)
28700,A11AOOOOO6538,디트루베린정
28701,2016021700016,라리칸캡슐150mg
28702,2016022400011,라리칸캡슐75mg
28703,2019062500034,라리칸캡슐75mg
28704,2016070100001,라모실린정625mg
28705,2016040500002,라모크린네오시럽(14:1)
28706,A11AJJJJJ0269,라모크린듀오건조시럽(7:1)
28707,2020040700007,라모크린정500mg
28708,A11AOOOOO3441,라모크린정625mg
28709,A11AOOOOO5237,라목크라현탁정125mg(수출용)
28710,A11AOOOOO5238,라목크라현탁정156.25mg(수출용)
28711,A11AOOOOO5239,라목크라현탁정250mg(수출용)
28712,A11AOOOOO5240,라목크라현탁정78.125mg(수출용)
28713,A11APPPPP2578,라베린정10mg
28714,A11APPPPP2576,라베린정20mg
28715,2012090400004,라베프린정10mg
28716,2012090400005,라베프린정20mg
28717,A11A0210B0046,라보파주
28718,2020051900002,라사갈린정0.5mg
28719,2020051900001,라사갈린정1mg
28720,2020032000006,라사길정0.5mg
28721,2020032000007,라사길정1mg
28722,2019123100009,라사렉트정
28723,2019102300010,라사린정0.5mg
28724,2019102300009,라사린정1mg
28725,2019103100012,라사민정
28726,2019103100011,라사민정0.5mg
28727,2019110100014,라사원정0.5mg
28728,2019110100015,라사원정1mg
28729,2019103100009,라사질트정0.5mg
28730,2019103100008,라사질트정1mg
28731,2020010300008,라사트정0.5mg
28732,2020010300007,라사트정1mg
28733,2019110100017,라사핀정0.5mg
28734,2019110100016,라사핀정1mg
28735,2020051900010,라시렉트정0.5mg
28736,2020051900011,라시렉트정1mg
28737,2018082100002,라이트포린점안액(1회용)
