Unnamed: 0,dcode,dname,extracted,ingd_code,merged_contents,권장,주의,권장영양소,권장식재료,주의영양소,주의식재료
19806,2.02E+12,화콜씨노즈연질캡슐,화콜씨노즈연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
19807,2.02E+12,화콜씨코프연질캡슐,화콜씨코프연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
19808,2.02E+12,화콜씨콜드연질캡슐,화콜씨콜드연질캡슐,I003385,카페인 주의,,카페인 ,,,카페인,
19808,2.02E+12,화콜씨콜드연질캡슐,화콜씨콜드연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
19809,2.01E+12,화콜클래식원연질캡슐,화콜클래식원연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
19810,2.02E+12,화콜키즈콜드시럽,화콜키즈콜드시럽,I002817,비타민 C 주의,,비타민C ,,,비타민C,
19812,A11A0970A0223,환인염산클로미프라민캡슐25mg,환인염산클로미프라민캡슐,I000558,카페인 주의,,카페인 ,,,카페인,
19813,A11A0970A0140,환인이미프라민염산염정25mg,환인이미프라민염산염정,I004898,카페인 주의,,카페인 ,,,카페인,
19821,2.01E+12,황제비타정,황제비타정,I001471,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19827,2.02E+12,후레쉬노즈연질캡슐,후레쉬노즈연질캡슐,I003385,카페인 주의,,카페인 ,,,카페인,
19827,2.02E+12,후레쉬노즈연질캡슐,후레쉬노즈연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
19829,2.02E+12,후레쉬콜연질캡슐,후레쉬콜연질캡슐,I003385,카페인 주의,,카페인 ,,,카페인,
19829,2.02E+12,후레쉬콜연질캡슐,후레쉬콜연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
19844,2.01E+12,훼너에스연질캡슐,훼너에스연질캡슐,I001473,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19845,A11APPPPP2839,훼너에프연질캡슐,훼너에프연질캡슐,I001473,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19847,A11AOOOOO8471,훼니맥스연질캡슐,훼니맥스연질캡슐,I001471,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19849,cbli496td8agr,훼러민연질캡슐,훼러민연질캡슐,I001473,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19850,A11AKP08F0291,훼러비타연질캡슐,훼러비타연질캡슐,I001473,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19852,A11AKP08F0327,훼러큐연질캡슐,훼러큐연질캡슐,I001118,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19853,2.01E+12,훼로닥터에프연질캡슐,훼로닥터에프연질캡슐,I001473,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19854,2.01E+12,훼로닥터연질캡슐,훼로닥터연질캡슐,I001473,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19858,A11AKP08G4184,훼로빈연질캡슐,훼로빈연질캡슐,I001471,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19859,A11APPPPP2340,훼로세린플러스연질캡슐,훼로세린플러스연질캡슐,I001118,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19861,A11APPPPP2378,훼로케어연질캡슐,훼로케어연질캡슐,I001118,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19862,2.01E+12,훼로콤비연질캡슐,훼로콤비연질캡슐,I001118,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19869,2.01E+12,훼리맘큐연질캡슐,훼리맘큐연질캡슐,I001471,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19877,A11AKP08G0504,훼민포웰연질캡슐,훼민포웰연질캡슐,I001473,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19881,2.02E+12,휴노즈연질캡슐,휴노즈연질캡슐,I003385,카페인 주의,,카페인 ,,,카페인,
19881,2.02E+12,휴노즈연질캡슐,휴노즈연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
19882,2.02E+12,휴니즈크라듀오시럽(7:1),휴니즈크라듀오시럽,I003203,고지방 주의,,지방 ,,,지방,
19883,2.02E+12,휴니즈트라셋정,휴니즈트라셋정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
19885,2.02E+12,휴니틴정,휴니틴정,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
19887,2.01E+12,휴란정150mg,휴란정,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
19895,2.01E+12,휴먼비타정,휴먼비타정,I001471,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19909,2.02E+12,휴비메졸정20mg,휴비메졸정,I012707,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
19911,2.02E+12,휴비스디정,휴비스디정,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
19912,2.02E+12,휴비스정,휴비스정,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
19915,A11AKP09F0077,휴온스라니티딘염산염주사(수출용),휴온스라니티딘염산염주사,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
19916,2.02E+12,휴온스로페라미드염산염캡슐2mg(수출용),휴온스로페라미드염산염캡슐,I001911,전해질 ,"나트륨, 칼륨, 칼슘, 마그네슘 ",,"나트륨, 칼륨, 칼슘, 마그네슘",,,
19917,2.01E+12,휴온스아목시크라정,휴온스아목시크라정,I003203,고지방 주의,,지방 ,,,지방,
19926,2.02E+12,휴콜드연질캡슐,휴콜드연질캡슐,I003385,카페인 주의,,카페인 ,,,카페인,
19926,2.02E+12,휴콜드연질캡슐,휴콜드연질캡슐,I002817,비타민 C 주의,,비타민C ,,,비타민C,
19927,2.02E+12,휴크라정375mg,휴크라정,I003203,고지방 주의,,지방 ,,,지방,
19929,2.01E+12,휴텍스라니티딘정150mg,휴텍스라니티딘정,I003478,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
19936,A11AKP08G2142,휴트라돌세미정,휴트라돌세미정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
19937,A11AKP08G2147,휴트라돌정,휴트라돌정,I002817,비타민 C 주의,,비타민C ,,,비타민C,
19938,2.02E+12,휴프졸캡슐30mg,휴프졸캡슐,I005114,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B  칼슘 ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
19949,2.02E+12,힐링비타에이연질캡슐,힐링비타에이연질캡슐,I001471,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19950,2.02E+12,힐링타민연질캡슐,힐링타민연질캡슐,I001118,비타민 C  육류/어류/가금류 ,"비타민C, 육류/어류/가금류 ",,비타민C,"돼지고기, 고등어, 닭",,
19951,2.02E+12,힙스브이파워정,힙스브이파워정,I005713,지방 ,지방 ,,지방,,,
19976,2.02E+12,게보린릴랙스연질캡슐,게보린릴랙스연질캡슐,I004865,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
19977,2.02E+12,게보린소프트연질캡슐,게보린소프트연질캡슐,I004865,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
20042,2.02E+12,광동탕엠액,광동탕엠액,I002817,비타민 C 주의,,비타민C ,,,비타민C,
20055,2.01E+12,그날엔큐정,그날엔큐정,I004865,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
20065,2.01E+12,그리마린엠정2/500mg,그리마린엠정,I001710,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의",,"탄수화물,녹차, 아스파라거스, 천연 이뇨제 ",,,탄수화물,"녹차, 아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
20065,2.01E+12,그리마린엠정2/500mg,그리마린엠정,I002178,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의 비타민 B ",비타민B ,"탄수화물, 아스파라거스, 천연 이뇨제 ",비타민B,,탄수화물,"아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
20066,A11AOOOOO7157,그리마린정,그리마린정,I001710,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의",,"탄수화물,녹차, 아스파라거스, 천연 이뇨제 ",,,탄수화물,"녹차, 아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
20071,2.01E+12,글리마릴엠정2/500mg,글리마릴엠정,I001710,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의",,"탄수화물,녹차, 아스파라거스, 천연 이뇨제 ",,,탄수화물,"녹차, 아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
20071,2.01E+12,글리마릴엠정2/500mg,글리마릴엠정,I002178,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의 비타민 B ",비타민B ,"탄수화물, 아스파라거스, 천연 이뇨제 ",비타민B,,탄수화물,"아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
20072,A11AOOOOO3408,글리마릴정,글리마릴정,I001710,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의",,"탄수화물,녹차, 아스파라거스, 천연 이뇨제 ",,,탄수화물,"녹차, 아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
20073,2.02E+12,글리마엠정1/250mg,글리마엠정,I001710,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의",,"탄수화물,녹차, 아스파라거스, 천연 이뇨제 ",,,탄수화물,"녹차, 아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
20073,2.02E+12,글리마엠정1/250mg,글리마엠정,I002178,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의 비타민 B ",비타민B ,"탄수화물, 아스파라거스, 천연 이뇨제 ",비타민B,,탄수화물,"아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
20076,2.01E+12,글리마정100mg,글리마정,I004886,자몽주스 주의,,자몽 ,,,,자몽
20079,2.01E+12,기감탕에프액,기감탕에프액,I002817,비타민 C 주의,,비타민C ,,,비타민C,
20083,A11ADDDDD0506,꼼마코시럽,꼼마코시럽,I003385,카페인 주의,,카페인 ,,,카페인,
20094,2.01E+12,네오마릴엠정1/250mg,네오마릴엠정,I001710,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의",,"탄수화물,녹차, 아스파라거스, 천연 이뇨제 ",,,탄수화물,"녹차, 아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
20094,2.01E+12,네오마릴엠정1/250mg,네오마릴엠정,I002178,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의 비타민 B ",비타민B ,"탄수화물, 아스파라거스, 천연 이뇨제 ",비타민B,,탄수화물,"아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
20097,A11AOOOOO5011,네오마릴정1mg,네오마릴정,I001710,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의",,"탄수화물,녹차, 아스파라거스, 천연 이뇨제 ",,,탄수화물,"녹차, 아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
20100,A11A0970A0028,네오마찐정100mg,네오마찐정,I004625,카페인 주의,,카페인 ,,,카페인,
20149,2.02E+12,뉴이펜연질캡슐,뉴이펜연질캡슐,I004865,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
20169,2.02E+12,대웅바이오쿠에티아핀정100mg,대웅바이오쿠에티아핀정,I003430,자몽주스 주의,,자몽 ,,,,자몽
20188,A11A1560A0138,대화카르바마제핀정(수출용),대화카르바마제핀정,I000311,자몽주스 주의,,자몽 ,,,,자몽
20267,2.02E+12,동화쿠에티아핀정100mg,동화쿠에티아핀정,I003430,자몽주스 주의,,자몽 ,,,,자몽
20278,2.02E+12,듀얼파모정,듀얼파모정,I001401,"카페인 주의 마늘, 양파 등 자극성이 강한 식품은 섭취에 주의 비타민 B ",비타민B ,"카페인,마늘, 양파",비타민B,,카페인,"마늘, 양파"
20279,2.02E+12,듀오레스피스피로맥스160/4.5μg,듀오레스피스피로맥스,I000148,자몽주스 주의,,자몽 ,,,,자몽
20298,2.02E+12,듀카브플러스정30/5/12.5mg,듀카브플러스정,I004791,칼륨  칼슘 주의,칼륨 ,칼슘 ,칼륨,,칼슘,
20326,A11AKP07L0404,디마폴민서방정,디마폴민서방정,I002178,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의 비타민 B ",비타민B ,"탄수화물, 아스파라거스, 천연 이뇨제 ",비타민B,,탄수화물,"아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
20386,2.02E+12,레이디원연질캡슐,레이디원연질캡슐,I004865,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
20387,2.02E+12,레이디퀸연질캡슐,레이디퀸연질캡슐,I004865,"카페인 주의 마늘, 생강은 과량 섭취에 주의",,"카페인,마늘, 생강",,,카페인,"마늘, 생강"
20415,A11AKP07L0087,로지팜정3mg,로지팜정,I000104,카페인 주의,,카페인 ,,,카페인,
20480,2.02E+12,루마겔(30g),루마겔,I005081,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의",,"카페인, 마늘, 생강, 인삼   ",,,카페인,"마늘, 생강, 인삼"
20500,2.01E+12,류마진겔,류마진겔,I007445,"카페인 주의 마늘, 생강, 인삼, 은행엽 섭취 주의",,"카페인, 마늘, 생강, 인삼   ",,,카페인,"마늘, 생강, 인삼"
20505,2.01E+12,리드마릴멕스서방정2/500mg,리드마릴멕스서방정,I001710,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의",,"탄수화물,녹차, 아스파라거스, 천연 이뇨제 ",,,탄수화물,"녹차, 아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
20505,2.01E+12,리드마릴멕스서방정2/500mg,리드마릴멕스서방정,I002178,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의 비타민 B ",비타민B ,"탄수화물, 아스파라거스, 천연 이뇨제 ",비타민B,,탄수화물,"아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
20572,2.01E+12,리치마릴에스알정2/500mg,리치마릴에스알정,I001710,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의",,"탄수화물,녹차, 아스파라거스, 천연 이뇨제 ",,,탄수화물,"녹차, 아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
20572,2.01E+12,리치마릴에스알정2/500mg,리치마릴에스알정,I002178,"고탄수화물 식품 섭취 주의 녹차, 아스파라거스 추출물, 민들레 등 천연 이뇨제 주의 비타민 B ",비타민B ,"탄수화물, 아스파라거스, 천연 이뇨제 ",비타민B,,탄수화물,"아스파라거스, 토마토, 수박, 오이, 비트, 당근, 포도, 양상추, 가지, 셀러리, 오트밀, 파슬리"
20609,2.02E+12,마그메타연질캡슐,마그메타연질캡슐,I005713,지방 ,지방 ,,지방,,,
20639,2.02E+12,마그큐연질캡슐,마그큐연질캡슐,I005713,지방 ,지방 ,,지방,,,
20665,2.01E+12,마더스시프로플록사신정500mg(수출용),마더스시프로플록사신정,I000494,카페인 주의,,카페인 ,,,카페인,
